orgao_cnpj,portfolio_hhi_mar,portfolio_hhi_norm_mar,portfolio_cr1_mar,portfolio_cr4_mar,count_hhi_mar,count_hhi_norm_mar,exposicao_strength_global_mar,exposicao_degree_global_mar,n_fornecedores_mar,n_instrumentos_mar,quadrante_mar,exposicao_oculta_mar,portfolio_hhi_abr,portfolio_hhi_norm_abr,portfolio_cr1_abr,portfolio_cr4_abr,count_hhi_abr,count_hhi_norm_abr,exposicao_strength_global_abr,exposicao_degree_global_abr,n_fornecedores_abr,n_instrumentos_abr,quadrante_abr,exposicao_oculta_abr,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
45359973000150,0.16995534921083,0.1146190391582187,0.292051920163162,0.7438485275320655,0.0657439446366782,0.0034602076124567,0.9308247646623984,0.4585949395064687,16,17,oculta,True,0.1671035581644072,0.118109649821137,0.28955030910051,0.7374769902233156,0.0581717451523545,0.002770083102493,0.9212066005229498,0.4571251237599112,18,19,baixo_baixo,False,-0.0028517910464228025,0.0034906106629183087,-0.009618164139448604,False
45519461000103,0.1589474591685854,0.0538158915646586,0.2465032057816849,0.692725261612749,0.1666666666666666,0.0625,0.6241235442237811,0.5571117867179981,9,12,baixo_baixo,False,0.1508110461154063,0.0564567179060069,0.2394604718824904,0.67293371501879,0.1479289940828402,0.0532544378698225,0.6101358753575831,0.5818584309660271,10,13,baixo_baixo,False,-0.008136413053179109,0.0026408263413482957,-0.013987668866198066,True
45579061000193,0.2094930477646224,0.0513916573175469,0.2995049504950495,0.8715621562156215,0.183673469387755,0.0204081632653061,0.683755035474329,0.5116332931425251,6,7,baixo_baixo,False,0.2997239948568398,0.1830113273329797,0.4966665609088915,0.8577787832430024,0.1851851851851851,0.0493827160493827,0.7882950853311104,0.5253272395166261,7,9,baixo_baixo,False,0.0902309470922174,0.1316196700154328,0.10454004985678134,True
45704567000187,0.1730538585208722,0.0352295016076842,0.2177772539452605,0.7567418996103252,0.1428571428571428,0.0,0.6480778491057422,0.7166382665880411,7,7,baixo_baixo,False,0.1263228060793524,0.0535163732526318,0.2582380279995113,0.5692257094272126,0.0816326530612245,0.0051020408163265,0.6536868979737448,0.6457006445385713,13,14,baixo_baixo,False,-0.046731052441519816,0.018286871644947605,0.00560904886800262,True
45742707000101,0.0550276972232172,0.0254973127614427,0.1215894091192333,0.3544102659285785,0.0324074074074074,0.0021701388888888,0.7476816999987794,0.5927218896597952,33,36,baixo_baixo,False,0.0352916725621028,0.02259814193792,0.0844353365712766,0.2733246847090222,0.0147210743801652,0.0017568779904306,0.76193977789082,0.6701053269429288,77,88,baixo_baixo,False,-0.019736024661114404,-0.002899170823522701,0.014258077892040588,True
45767829000152,0.0752090740097207,0.0559425963849232,0.1790126195728262,0.4522412145342327,0.0241322314049586,0.0038016528925619,0.6209743179159566,0.45676528714283,49,55,baixo_baixo,False,0.0871888559978291,0.0699660042242032,0.213471322457681,0.5142234404686965,0.0234131113423517,0.00498694363183,0.68632636676938,0.5024581850723281,54,62,baixo_baixo,False,0.01197978198810841,0.014023407839279994,0.06535204885342338,True
45788709000131,0.1969722604386948,0.1352008958570559,0.2984024171103043,0.8143043368252073,0.0864197530864197,0.0161443494776827,0.5203074648328153,0.531557203808216,14,27,baixo_baixo,False,0.1445411187643341,0.0875105266819564,0.2354457988988093,0.6787898095505406,0.07421875,0.0125,0.5402987732156354,0.6627979707072529,16,32,baixo_baixo,False,-0.05243114167436072,-0.047690369175099515,0.01999130838282004,True
45812676000118,0.3228020740425935,0.2099357530496924,0.4688355961928784,0.9366957652669125,0.15625,0.015625,0.5991261357777499,0.7538719701508981,7,8,baixo_baixo,False,0.3119534726995062,0.2136611116565785,0.4606656727399462,0.9203729161422736,0.1358024691358024,0.0123456790123456,0.5766258272774073,0.7464087945682524,8,9,baixo_baixo,False,-0.010848601343087294,0.003725358606886109,-0.02250030850034257,True
45845902000167,0.2140767766265756,0.0830895727310048,0.3365576386118867,0.8384435813764014,0.22,0.0900000000000001,0.753971749809081,0.8134868886137423,7,10,baixo_baixo,False,0.3388095732209389,0.2561607698735563,0.5459161677667734,0.8582950527226317,0.1666666666666666,0.0625,0.8167379997322969,0.5928611643109302,9,12,baixo_baixo,False,0.12473279659436332,0.17307119714255148,0.06276624992321589,True
45916929000101,0.3101366793038802,0.2115847763472917,0.5120274617357153,0.8443959456659,0.3254437869822485,0.2290786136939983,0.8994808696085861,0.410655709683378,8,26,baixo_baixo,False,0.3178017842965147,0.2203448963388739,0.5216733993433179,0.8456966087412368,0.3557341124908691,0.2636961285609933,0.897129274721291,0.4071181760021941,8,37,baixo_baixo,False,0.007665104992634453,0.008760119991582216,-0.002351594887295083,True
45965982000194,0.2076514349265111,0.1416223878370537,0.4078797648416279,0.6846921052486671,0.0816326530612245,0.0051020408163265,0.7607146490362022,0.4624741399066803,13,14,baixo_baixo,False,0.1432555818876305,0.0956586697702766,0.2548526458635356,0.6292355390925543,0.0612244897959183,0.0090702947845804,0.7684757913752684,0.4638145760315266,19,21,baixo_baixo,False,-0.06439585303888062,-0.0459637180667771,0.007761142339066218,True
46139952000191,0.1863716058371173,0.1715783623068831,0.3115307885304809,0.7631355134088402,0.02001953125,0.0022017045454545,0.918848567910463,0.6291379104584903,56,64,baixo_baixo,False,0.1285134152463722,0.1183798503073766,0.2368644970613893,0.6532060046999302,0.0143927278848581,0.0029321782091007,0.918939992728128,0.5570462731510851,87,109,baixo_baixo,False,-0.057858190590745096,-0.05319851199950648,9.142481766499788e-05,True
46190305000104,0.1694082093724971,0.1332955228234753,0.2498225801192178,0.7615739391831701,0.1693949259689305,0.1332816618806231,0.8867758498421908,0.598045935520995,24,726,baixo_baixo,False,0.123977538172184,0.0926910216783334,0.2001965836174788,0.6372017988652968,0.1702298373365551,0.1405951886700035,0.863530791071171,0.5871858493602412,29,926,baixo_baixo,False,-0.04543067120031309,-0.040604501145141886,-0.02324505877101979,True
46251021000180,0.3027577584027318,0.2446542382696261,0.5003544332157521,0.8606090584439503,0.0769230769230769,1.503427012513233e-17,0.8589085954631768,0.4862804276765309,13,13,baixo_baixo,False,0.3446567885270133,0.3101650405547508,0.554826620074205,0.8414617332388403,0.0578512396694214,0.0082644628099173,0.9325454631931204,0.4950609568905393,20,22,oculta,True,0.04189903012428153,0.06551080228512471,0.0736368677299436,False
46335839000181,0.3065280077849787,0.2371808085634765,0.5019036164190307,0.8775649466651727,0.0909090909090909,0.0,0.6929147853986954,0.668390062217771,11,11,baixo_baixo,False,0.2303825245795717,0.1790746928848765,0.4274154545113688,0.7473244030762034,0.074792243767313,0.0131117266851338,0.6851502296299921,0.672211750483564,16,19,baixo_baixo,False,-0.07614548320540698,-0.058106115678599995,-0.007764555768703385,True
46392114000125,0.0661545643544532,0.052216572777654,0.167620039643355,0.4425199421816685,0.0212695109261186,0.0066615931787472,0.8406522690697604,0.4106901941262934,68,155,baixo_baixo,False,0.080349300148391,0.0695298801501368,0.2165958621032838,0.4738691393253027,0.0167924327771282,0.0052252849274474,0.8853430783660574,0.4564966373292057,86,194,baixo_baixo,False,0.014194735793937804,0.017313307372482795,0.044690809296296985,True
46561593000166,0.1827029271145066,0.0918921412383407,0.3330414272554908,0.7305397095534526,0.1,3.0839528461809905e-17,0.4537029135163193,0.4557303855228244,10,10,baixo_baixo,False,0.1799644162613191,0.097960857887451,0.3304817963453325,0.7249250566345031,0.0909090909090909,0.0,0.4414734673195902,0.4592810591840473,11,11,baixo_baixo,False,-0.00273851085318752,0.006068716649110295,-0.01222944619672911,True
46675997000180,0.0413770549852695,0.0319787908184584,0.1472903258832408,0.2872861887224813,0.0123456790123456,0.0026627935124667,0.585795766958576,0.4886012876139704,103,135,baixo_baixo,False,0.0754139082422913,0.0675784328884124,0.2378521366429297,0.4044874004502471,0.0119282301446757,0.0035547405696306,0.6725281602009916,0.5810513414441291,119,173,baixo_baixo,False,0.0340368532570218,0.03559964206995401,0.08673239324241555,True
46709309000156,0.3227163580060497,0.314748315159062,0.5553376507881795,0.7366090022163724,0.0160249739854318,0.0044487972087898,0.7811894741485977,0.4827920437516995,86,155,baixo_baixo,False,0.2636835310892139,0.2569283341267296,0.4864458937043395,0.72730161657625,0.0145986769363392,0.0055582978256634,0.7993036995309752,0.4648471383166644,110,231,baixo_baixo,False,-0.05903282691683581,-0.05781998103233238,0.018114225382377502,True
46711362000191,0.1724751306183784,0.0690345219456757,0.2764322183593379,0.7239068718285163,0.1111111111111111,0.0,0.4960317284382933,0.604466426755687,9,9,baixo_baixo,False,0.1043281968464226,0.0446167433028508,0.1963541131891467,0.548400675294521,0.0625,0.0,0.434395700208586,0.5868722027638855,16,16,baixo_baixo,False,-0.06814693377195581,-0.024417778642824906,-0.06163602822970732,True
46854998000192,0.1927298361483366,0.1120028197631702,0.3195512668680803,0.7707886541823364,0.0909090909090909,0.0,0.691048194909862,0.5836931289200757,11,11,baixo_baixo,False,0.9329521925985482,0.9277946689522828,0.9657964741014786,0.9864606128526858,0.0714285714285714,0.0,0.9849781109530648,0.4132195206638098,14,14,critico,False,0.7402223564502116,0.8157918491891126,0.29392991604320273,False
46965083000154,0.2236142326056898,0.0942166047066381,0.3141992159896457,0.9100694005370544,0.1428571428571428,0.0,0.9591107390584248,0.6456199966211387,7,7,oculta,True,0.1659051731469442,0.122005445417836,0.2661983679433519,0.7710362623760719,0.05,1.460819769243627e-17,0.9235941639773988,0.6531882786852725,20,20,baixo_baixo,False,-0.057709059458745604,0.0277888407111979,-0.035516575081026014,False
46969952000119,0.4581793217565696,0.2775724290087595,0.594513139912523,1.0,0.655,0.54,0.8394301976858175,0.4095272879056663,4,20,hhi_alto,False,0.3952264093931253,0.2440330117414066,0.4785804255804243,0.9739756533595856,0.6885813148788925,0.6107266435986156,0.8331941163654513,0.4060703352497573,5,34,hhi_alto,False,-0.0629529123634443,-0.033539417267352906,-0.006236081320366238,True
47018676000176,0.3362508243234571,0.2035009891881485,0.4204031757726592,0.972093522476902,0.1666666666666666,3.3306690738754695e-17,0.9873244618608324,0.4095272879056663,6,6,oculta,True,0.244457984559367,0.1500152326292879,0.3456666923420153,0.8918738497792736,0.1111111111111111,0.0,0.9836827197263196,0.4064540148961984,9,9,oculta,True,-0.09179283976409011,-0.05348575655886059,-0.0036417421345128487,True
48197395000190,0.2249291808766636,0.1764872546814551,0.3927466441803506,0.8010183165195258,0.0617283950617283,0.0030864197530864,0.910739889386074,0.6661832734701936,17,18,baixo_baixo,False,0.1101731722705987,0.0854557603892264,0.2458445307186433,0.5567257831737804,0.033284023668639,0.006430802103879,0.9021780365170788,0.7210978032367658,37,52,baixo_baixo,False,-0.11475600860606491,-0.09103149429222869,-0.008561852868995135,True
48211262000121,0.3126694359789212,0.2267531154762863,0.4966622820841168,0.8804542632666398,0.1111111111111111,0.0,0.7898029526632964,0.4756900979357004,9,9,baixo_baixo,False,0.2121948377255337,0.1559230404202147,0.3857471014805514,0.7777117278073644,0.0703125,0.00390625,0.7590145802390397,0.4841730575752394,15,16,baixo_baixo,False,-0.1004745982533875,-0.07083007505607158,-0.030788372424256694,True
48344022000103,0.189708398042243,0.0546597977159501,0.2664249875931753,0.8191471058795479,0.1428571428571428,0.0,0.4505263874880507,0.4388040341196786,7,7,baixo_baixo,False,0.166051313071143,0.0618077272050358,0.2445857531501395,0.7438943930067392,0.1111111111111111,0.0,0.5743195099863556,0.6691881558424045,9,9,baixo_baixo,False,-0.0236570849711,0.0071479294890857,0.12379312249830493,True
48626721000138,0.3433745888663419,0.1792182360829274,0.4659879415522797,0.9546083896693022,0.2,3.4694469519536136e-17,0.8840253508667573,0.434297759180255,5,5,baixo_baixo,False,0.300741891584724,0.1841988735155113,0.4344363189845227,0.8899727179595847,0.1428571428571428,0.0,0.8550268637159288,0.4294507140198971,7,7,baixo_baixo,False,-0.04263269728161795,0.004980637432583923,-0.028998487150828423,True
48962625000160,0.182029824243964,0.1674232139626063,0.3710501867345696,0.671840261194169,0.0211937716262975,0.0037150889767671,0.7929203959589679,0.4309217168963956,57,68,baixo_baixo,False,0.2567046028466295,0.2463810556639438,0.4638304565015019,0.7441137793723613,0.0167908092412574,0.0031351260362748,0.859565437850088,0.6722241851405374,73,89,baixo_baixo,False,0.0746747786026655,0.07895784170133752,0.06664504189112008,True
48971139000109,0.1715288178632993,0.096213255850872,0.2693384611749818,0.7831646750564578,0.0833333333333333,1.5139404881252137e-17,0.2795393620167706,0.4744161070454653,12,12,baixo_baixo,False,0.610385859363399,0.5779180143103487,0.775730973784364,0.9193849774802164,0.0769230769230769,1.503427012513233e-17,0.6333566801049564,0.4226339100880327,13,13,hhi_alto,False,0.43885704150009963,0.48170475845947675,0.3538173180881858,False
49123521000125,0.5894287211048502,0.5073144653258203,0.7546973907472341,0.9635206478713024,0.1666666666666666,3.3306690738754695e-17,0.8639478117635139,0.4095272879056663,6,6,hhi_alto,False,0.5443511296632988,0.4684096512738486,0.7217198800980653,0.9422624445052644,0.15625,0.015625,0.8504497637633317,0.4254459353612972,7,8,hhi_alto,False,-0.045077591441551434,-0.03890481405197166,-0.013498048000182172,True
49269244000163,0.1874663723004087,0.1197552366587761,0.3617584713063063,0.7084442933705304,0.0769230769230769,1.503427012513233e-17,0.5953532175332393,0.6217564780647654,13,13,baixo_baixo,False,0.7071304223497207,0.6924869434672069,0.8392072956170414,0.9178655216630612,0.0476190476190476,0.0,0.9182994925519792,0.4456813954651192,21,21,hhi_alto,False,0.5196640500493119,0.5727317068084308,0.32294627501873985,False
49269251000165,0.2533807889973763,0.1289442538302724,0.3083240963952788,0.9614161306762594,0.1428571428571428,0.0,0.486771641254043,0.7080067164110192,7,7,baixo_baixo,False,0.2248522291745329,0.1279587578213496,0.288722350744803,0.9002939716296297,0.1111111111111111,0.0,0.5244287469760909,0.7222006531794307,9,9,baixo_baixo,False,-0.028528559822843413,-0.0009854960089227816,0.03765710572204789,True
49286753000102,0.128950640564021,0.0874720996384982,0.2386643678763541,0.6389125240584786,0.0527999999999999,0.007695238095238,0.8022262927970049,0.7312057315145886,22,25,baixo_baixo,False,0.128950640564021,0.0874720996384982,0.2386643678763541,0.6389125240584786,0.0527999999999999,0.007695238095238,0.8117127176220844,0.7380702492401948,22,25,baixo_baixo,False,0.0,0.0,0.009486424825079554,True
49381616000149,0.6502452681541164,0.6113836312823516,0.8001519661394736,0.9572360214218948,0.1111111111111111,0.0123456790123456,0.9116048654069704,0.8953587914119625,10,12,hhi_alto,False,0.6502452681541164,0.6113836312823516,0.8001519661394736,0.9572360214218948,0.1111111111111111,0.0123456790123456,0.9144901234682226,0.9140088323124644,10,12,hhi_alto,False,0.0,0.0,0.0028852580612521717,True
49962743000131,0.6865294349445764,0.6238353219334917,0.8226354957097982,0.9835472763752124,0.1666666666666666,3.3306690738754695e-17,0.8762108743396136,0.4410535943888758,6,6,hhi_alto,False,0.6753841636472029,0.6212815242550701,0.8158901348452902,0.97548248784973,0.1428571428571428,0.0,0.8635313939266978,0.4446642151048803,7,7,hhi_alto,False,-0.011145271297373527,-0.0025537976784215655,-0.012679480412915889,True
50062751000100,0.0488753378225346,0.0379428704411845,0.0991066043389514,0.3390868185099576,0.0182665658856135,0.0069822735394711,0.5923964648850115,0.4660380938383489,88,126,baixo_baixo,False,0.0381764290280744,0.0288383361060168,0.0853338100006018,0.2919640960099453,0.0171252211223606,0.0075827475410243,0.5662062404161459,0.4729762108139483,104,163,baixo_baixo,False,-0.010698908794460199,-0.009104534335167704,-0.026190224468865653,True
50457753000107,0.3804363123326991,0.3391320664882123,0.5834115805946792,0.838359937402191,0.0692520775623268,0.0072022160664819,0.7684747106125104,0.4095272879056663,16,19,baixo_baixo,False,0.2008217172253128,0.1773164736142926,0.4160101673599083,0.6280325166044969,0.0304709141274238,0.0019553527782304,0.6738581863190154,0.408397436537246,35,38,baixo_baixo,False,-0.17961459510738628,-0.16181559287391972,-0.09461652429349499,True
50525166000108,0.0817540811683572,0.0243637112413795,0.1499046984073867,0.463725074135805,0.0637119113573407,0.0051939058171745,0.8769610695647632,0.4889676910322506,17,19,baixo_baixo,False,0.0817540811683572,0.0243637112413795,0.1499046984073867,0.463725074135805,0.0637119113573407,0.0051939058171745,0.8677070807669149,0.4883086973466711,17,19,baixo_baixo,False,0.0,0.0,-0.009253988797848223,True
50727113000161,0.5938948017281206,0.5262106020161407,0.7634109372025552,0.9205649598071464,0.1428571428571428,0.0,0.8881689440325371,0.8028635607260374,7,7,hhi_alto,False,0.4095659479742151,0.335761691470992,0.5406164415864319,0.930414785098014,0.1239669421487603,0.0144628099173553,0.9179456587317484,0.5815431801393715,9,11,hhi_alto,False,-0.1843288537539055,-0.19044891054514868,0.029776714699211282,True
51337970000118,0.2667773039277664,0.200120695193927,0.471136969613879,0.7866054669406753,0.0833333333333333,1.5139404881252137e-17,0.8374469810289089,0.6700170922950666,12,12,baixo_baixo,False,0.2334427256708427,0.1695629528100796,0.4351904007471714,0.7356481047869186,0.0769230769230769,1.503427012513233e-17,0.8460266036179555,0.7515206411393913,13,13,baixo_baixo,False,-0.03333457825692368,-0.030557742383847397,0.008579622589046543,True
