orgao_cnpj,portfolio_hhi_mai,portfolio_hhi_norm_mai,portfolio_cr1_mai,portfolio_cr4_mai,count_hhi_mai,count_hhi_norm_mai,exposicao_strength_global_mai,exposicao_degree_global_mai,n_fornecedores_mai,n_instrumentos_mai,quadrante_mai,exposicao_oculta_mai,portfolio_hhi_jun,portfolio_hhi_norm_jun,portfolio_cr1_jun,portfolio_cr4_jun,count_hhi_jun,count_hhi_norm_jun,exposicao_strength_global_jun,exposicao_degree_global_jun,n_fornecedores_jun,n_instrumentos_jun,quadrante_jun,exposicao_oculta_jun,delta_hhi,delta_hhi_norm,delta_exposicao_strength,quadrante_estavel
18212310000135,0.7801774474306974,0.7487742256350828,0.8808244397505988,0.9791352881429471,0.15625,0.0357142857142857,0.8817667198689805,0.4545320417200757,8,16,hhi_alto,False,0.7801774474306974,0.7487742256350828,0.8808244397505988,0.9791352881429471,0.15625,0.0357142857142857,0.8789059057191613,0.4529229521176187,8,16,hhi_alto,False,0.0,0.0,-0.002860814149819202,True
18245821000153,0.1628300915153121,0.1329311662122875,0.3476703485729298,0.6475714788705528,0.0425,0.0083035714285714,0.8044073552411457,0.9901175185833472,29,40,baixo_baixo,False,0.19298551614593,0.1677663135254903,0.4002913674912696,0.6637016730843727,0.0390123456790123,0.0089814814814814,0.8191232249160721,0.9893265541280124,33,45,baixo_baixo,False,0.030155424630617877,0.03483514731320278,0.01471586967492644,True
18250800000126,0.5711084775034162,0.5098382600039042,0.721724699889077,0.9926068377495486,0.125,0.0,0.8330521274766932,0.5042981069560207,8,8,hhi_alto,False,0.5711084775034162,0.5098382600039042,0.721724699889077,0.9926068377495486,0.125,0.0,0.826373634697894,0.5015680803841952,8,8,hhi_alto,False,0.0,0.0,-0.006678492778799172,True
18251780000108,0.242065097804684,0.052581372255855,0.3562945368171021,0.8746634996041172,0.2,3.4694469519536136e-17,0.5623405923142026,0.5868117980226369,5,5,baixo_baixo,False,0.1720581601865318,0.0340678535509537,0.2494971437766514,0.762008206613565,0.1428571428571428,0.0,0.5779958289958868,0.6246849987340871,7,7,baixo_baixo,False,-0.07000693761815219,-0.018513518704901297,0.015655236681684115,True
18256417000185,0.145213601554011,0.0882278416576118,0.2669165411093611,0.6447312847466535,0.0657439446366782,0.0034602076124567,0.5279902897412161,0.5691531636995592,16,17,baixo_baixo,False,0.1202130166907583,0.0739084386218509,0.2340750888428047,0.5871784001277185,0.0521541950113378,0.0022675736961451,0.5319217889211922,0.613010677307288,20,21,baixo_baixo,False,-0.025000584863252698,-0.014319403035760903,0.00393149917997615,True
18302582000126,0.1161557235774822,0.0740679008906956,0.1944899627693492,0.6265464696068326,0.0532544378698224,0.0081713158636235,0.4450041733466789,0.6343111132384376,22,26,baixo_baixo,False,0.0889111880000034,0.0551671579259294,0.1552757340102565,0.525303274259729,0.0415224913494809,0.0060233243624247,0.4432016109927028,0.6208717667189799,28,34,baixo_baixo,False,-0.0272445355774788,-0.01890074296476621,-0.0018025623539761337,True
18319753000120,0.2021423481344821,0.0691660728235624,0.2825838261121763,0.8326968832745221,0.15625,0.015625,0.5664377274482875,0.6267763599012873,7,8,baixo_baixo,False,0.2021423481344821,0.0691660728235624,0.2825838261121763,0.8326968832745221,0.15625,0.015625,0.5650414818790753,0.6247971127951286,7,8,baixo_baixo,False,0.0,0.0,-0.00139624556921214,True
18325503000100,0.2746390605421598,0.0932988256776998,0.3906314833297821,0.956375951822902,0.2,3.4694469519536136e-17,0.434731223674888,0.4252195677224595,5,5,baixo_baixo,False,0.2703212820823832,0.1243855384988598,0.3875026420887519,0.9487156667519552,0.1666666666666666,3.3306690738754695e-17,0.4853040290668677,0.5368438486847524,6,6,baixo_baixo,False,-0.0043177784597766,0.031086712821160004,0.050572805391979725,True
18346935000190,0.2448072217626983,0.1608969130696648,0.3724596998933,0.9208120927210734,0.1111111111111111,0.0123456790123456,0.8980689702723154,0.5764398630876559,10,12,baixo_baixo,False,0.2484466232145327,0.190634825000266,0.3761694153489281,0.929981729808125,0.0828402366863905,0.0122894856622667,0.9251715618526584,0.5792479224691393,14,26,baixo_baixo,False,0.00363940145183439,0.029737911930601185,0.027102591580343005,True
18423582000184,0.7859938075133607,0.7431925690160328,0.8839828718964355,0.9878457385477286,0.1666666666666666,3.3306690738754695e-17,0.7854244339288556,0.4529812503675119,6,6,hhi_alto,False,0.7859938075133607,0.7431925690160328,0.8839828718964355,0.9878457385477286,0.1666666666666666,3.3306690738754695e-17,0.7794108189732982,0.4507371030005375,6,6,hhi_alto,False,0.0,0.0,-0.0060136149555574114,True
18504687000168,0.483185115473942,0.3109134872985893,0.6604773564938156,1.0,0.2777777777777778,0.037037037037037,0.8597104696971125,0.4417744596886694,4,6,hhi_alto,False,0.483185115473942,0.3109134872985893,0.6604773564938156,1.0,0.2777777777777778,0.037037037037037,0.8547467408519065,0.4391769932030295,4,6,hhi_alto,False,0.0,0.0,-0.004963728845206017,True
18660471000191,0.8476297420350309,0.8171556904420372,0.919779042105153,0.9845928238114838,0.1666666666666666,3.3306690738754695e-17,0.9520789327542852,0.4081584073766802,6,6,critico,False,0.7060607827208824,0.6570709131743626,0.8343144547770831,0.9716711564064616,0.1428571428571428,0.0,0.9426325912829464,0.405066412008176,7,7,critico,False,-0.1415689593141486,-0.16008477726767456,-0.009446341471338826,True
19110162000100,0.4881855655255051,0.3858226786306061,0.5383321183074667,0.9987736718341008,0.1666666666666666,3.3306690738754695e-17,0.9379059248704964,0.4014183565818778,6,6,critico,False,0.3308101412255947,0.2192784980965272,0.3849598306756045,0.9974614780993932,0.1428571428571428,0.0,0.9342423463743048,0.3989296410860706,7,7,oculta,True,-0.15737542429991042,-0.1665441805340789,-0.0036635784961915885,False
19116243000118,0.0901135031130778,0.0487550259818541,0.1777167249332397,0.5136319758717066,0.051129607609988,0.0079991352286239,0.3819711544650732,0.5842419243504096,23,29,baixo_baixo,False,0.0823506523610295,0.0441152628760724,0.1654032897231399,0.4780440251084475,0.0519031141868512,0.01239907727797,0.3811052052451518,0.6531944694531637,25,34,baixo_baixo,False,-0.0077628507520483,-0.004639763105781701,-0.0008659492199213914,True
19130038000107,0.8316734068053881,0.8228141124267243,0.9106245958907854,0.9808567911968868,0.05,1.460819769243627e-17,0.9790872184452648,0.9219450022333372,20,20,critico,False,0.8099009021265585,0.8012600340414021,0.8985833841235268,0.970038400486372,0.0434782608695651,0.0,0.9742790516682324,0.9178871849975944,23,23,critico,False,-0.02177250467882963,-0.021554078385322195,-0.004808166777032441,True
19153572000139,0.3514419573534826,0.2217303488241791,0.5410324366469087,0.9282912979970518,0.1666666666666666,3.3306690738754695e-17,0.653960415047295,0.8468501435561394,6,6,baixo_baixo,False,0.3316504263896717,0.2481067296883806,0.5253067594751143,0.9013095344559228,0.1111111111111111,0.0,0.6472151910458709,0.8462274737912047,9,9,baixo_baixo,False,-0.01979153096381092,0.026376380864201493,-0.006745224001424077,True
19164089000150,0.3726590264350582,0.3029544738167313,0.583897010984993,0.8548700315265177,0.1074380165289256,0.0082644628099173,0.766873951254673,0.4768369513996489,10,11,baixo_baixo,False,0.2771711020863572,0.2370139410911548,0.4850262622529323,0.7946358561235775,0.055,0.0025,0.7673186398235439,0.5555656919879427,19,20,baixo_baixo,False,-0.09548792434870101,-0.06594053272557648,0.00044468856887092123,True
19305362000119,0.1762209466790238,0.1075726922356092,0.2751807197238816,0.7416391406787053,0.0769230769230769,1.503427012513233e-17,0.8500943481242459,0.8973729937214241,13,13,baixo_baixo,False,0.1762209466790238,0.1075726922356092,0.2751807197238816,0.7416391406787053,0.0769230769230769,1.503427012513233e-17,0.8503629336427102,0.896792004872539,13,13,baixo_baixo,False,0.0,0.0,0.0002685855184643149,True
19313140000148,0.2498453439757235,0.156076011972689,0.3296322556735416,0.9247789261834783,0.12,0.01,0.637374867355707,0.5882953213751511,9,10,baixo_baixo,False,0.2498453439757235,0.156076011972689,0.3296322556735416,0.9247789261834783,0.12,0.01,0.6300224892531898,0.5854921074088932,9,10,baixo_baixo,False,0.0,0.0,-0.00735237810251721,True
19344044000167,0.3857153199517692,0.3384626522557515,0.586237405469365,0.8786848077510445,0.0755555555555555,0.0044444444444444,0.9391314161950048,0.4241684138194143,14,15,oculta,True,0.3768096350224743,0.3322960375240796,0.5793231764497292,0.8683213817052413,0.0703125,0.00390625,0.9337494903120174,0.427642650829075,15,16,critico,False,-0.008905684929294944,-0.0061666147316719044,-0.0053819258829874705,False
19352701000118,0.2114384125493162,0.0537260950591795,0.2733671372748121,0.8535451829383393,0.183673469387755,0.0204081632653061,0.3863656851242789,0.4014183565818778,6,7,baixo_baixo,False,0.2114384125493162,0.0537260950591795,0.2733671372748121,0.8535451829383393,0.183673469387755,0.0204081632653061,0.3840986294378923,0.430737167888671,6,7,baixo_baixo,False,0.0,0.0,-0.0022670556863865765,True
19420544000130,0.4924281167994707,0.3655351459993384,0.5010771065655292,0.998131078123576,0.2,3.4694469519536136e-17,0.7920153518170252,0.9311460018467804,5,5,hhi_alto,False,0.4924281167994707,0.3655351459993384,0.5010771065655292,0.998131078123576,0.2,3.4694469519536136e-17,0.8213118974357383,0.9497326338493368,5,5,hhi_alto,False,0.0,0.0,0.029296545618713088,True
19432705000106,0.2463259800249859,0.1386582628856982,0.4220398593200469,0.8089097303634232,0.125,0.0,0.646203392001284,0.4014183565818778,8,8,baixo_baixo,False,0.1080994476179289,0.058549416930036,0.159701889805696,0.558956614319936,0.0526315789473684,0.0,0.7694403516604196,0.4842676936767672,19,19,baixo_baixo,False,-0.138226532407057,-0.08010884595566221,0.12323695965913561,True
19459498000183,0.3894808960588001,0.3022638812100572,0.5740261253615027,0.9526208345063828,0.1358024691358024,0.0123456790123456,0.9297758415472164,0.4014183565818778,8,9,oculta,True,0.3878428436326105,0.3113231990866869,0.5728144630898232,0.9506100292949295,0.12,0.01,0.9260753862610402,0.4001130420517951,9,10,hhi_alto,False,-0.0016380524261895846,0.009059317876629669,-0.0037004552861761297,False
19459687000156,0.586537346033544,0.534854514287737,0.7595960388732869,0.8979199669080492,0.1111111111111111,0.0,0.8810269143334847,0.4642536497861952,9,9,hhi_alto,False,0.586537346033544,0.534854514287737,0.7595960388732869,0.8979199669080492,0.1111111111111111,0.0,0.8848006010030454,0.4800614634459934,9,9,hhi_alto,False,0.0,0.0,0.003773686669560683,True
19498254000100,0.5019272467752157,0.4687223965602301,0.6881772891330225,0.9408200023977896,0.0692520775623268,0.0072022160664819,0.719112642337565,0.4929392438194152,16,19,hhi_alto,False,0.5019272467752157,0.4687223965602301,0.6881772891330225,0.9408200023977896,0.0692520775623268,0.0072022160664819,0.7128030318117201,0.4904689098500405,16,19,hhi_alto,False,0.0,0.0,-0.006309610525844889,True
19500817000157,0.1100303199665973,0.0859770853711,0.2197841450361935,0.5660898407639547,0.0887156976917794,0.0640863922239896,0.9360891393883582,0.6060738226326929,38,183,oculta,True,0.095586257353457,0.077852654556466,0.2025558311139773,0.5217155139295386,0.0790417729591836,0.0609837685074029,0.9262619820053244,0.6268940970558134,52,224,baixo_baixo,False,-0.01444406261314031,-0.008124430814634001,-0.009827157383033858,False
19528940000186,0.2049084438623471,0.0723931845060717,0.3408837686392987,0.7892132877129587,0.1428571428571428,0.0,0.3851724549676493,0.4199630640201051,7,7,baixo_baixo,False,0.1655932902097003,0.0728814335663337,0.302329393181993,0.699952289655358,0.1,3.0839528461809905e-17,0.3784243884959164,0.4367215228377059,10,10,baixo_baixo,False,-0.03931515365264682,0.0004882490602619999,-0.006748066471732872,True
19572240000199,0.3254065919286525,0.2129743572500946,0.5294490547226427,0.8490572068669355,0.1604938271604938,0.0205761316872427,0.9564557500635168,0.4342035843684171,7,9,oculta,True,0.3254065919286525,0.2129743572500946,0.5294490547226427,0.8490572068669355,0.1604938271604938,0.0205761316872427,0.954063499887686,0.4316265197581217,7,9,oculta,True,0.0,0.0,-0.002392250175830779,True
19607632000146,0.3576927928762689,0.2659346204300216,0.4662912534611263,0.9437616210928894,0.125,0.0,0.9220456954543006,0.8870170672340023,8,8,baixo_baixo,False,0.3476277078309569,0.2660811713098265,0.4594588313406244,0.9315117146697076,0.12,0.01,0.9235742765586448,0.8833563588550668,9,10,baixo_baixo,False,-0.01006508504531195,0.00014655087980491865,0.0015285811043441733,True
19620562000166,0.3602846002510524,0.346957196089616,0.5831159032253981,0.7905254126410596,0.0299907517505615,0.0097822257453648,0.8848106589206937,0.8911725199770798,49,87,baixo_baixo,False,0.2589393473743047,0.2494385697765393,0.4926373237030596,0.6678643498635863,0.0253569303985722,0.0128615064293232,0.8624293774581614,0.8922518459369484,79,164,baixo_baixo,False,-0.10134525287674773,-0.0975186263130767,-0.022381281462532265,True
19724762000169,0.3047201492748662,0.1656641791298395,0.4042110164748326,0.9696124038527956,0.1666666666666666,3.3306690738754695e-17,0.914547433059054,0.8278644272783265,6,6,baixo_baixo,False,0.3047201492748662,0.1656641791298395,0.4042110164748326,0.9696124038527956,0.1666666666666666,3.3306690738754695e-17,0.9146850630661776,0.8277909515968106,6,6,baixo_baixo,False,0.0,0.0,0.0001376300071236347,True
19843891000176,0.2514243035550581,0.1682492261722868,0.4223147999087311,0.8506019222012956,0.1141868512110726,0.0157631680123029,0.7354550116947687,0.4137943945280741,10,17,baixo_baixo,False,0.1948887496808689,0.1216968178336752,0.3619189029968854,0.7289560172569514,0.0969529085872576,0.0148577184588264,0.7124566093979298,0.4428204079278745,12,19,baixo_baixo,False,-0.05653555387418924,-0.0465524083386116,-0.022998402296838916,True
19844989000148,0.2997158910453213,0.1596590692543856,0.4858611825192802,0.87816615699509,0.1666666666666666,3.3306690738754695e-17,0.7446548229080684,0.974195312137913,6,6,baixo_baixo,False,0.2785422072411573,0.1754768082756083,0.4520864850864439,0.8398860365318844,0.125,0.0,0.6124024910497549,0.7119517364719236,8,8,baixo_baixo,False,-0.021173683804164012,0.015817739021222688,-0.13225233185831353,True
19864368000126,0.214940894071261,0.1027895932242983,0.2825594580639415,0.8896495136767517,0.125,0.0,0.3363012304329567,0.7626980769098226,8,8,baixo_baixo,False,0.214940894071261,0.1027895932242983,0.2825594580639415,0.8896495136767517,0.125,0.0,0.3721050694661035,0.7679415077324703,8,8,baixo_baixo,False,0.0,0.0,0.03580383903314682,True
19893791000154,0.3000067628764833,0.2000077290016952,0.4173113906038746,0.914471295192128,0.1358024691358024,0.0123456790123456,0.7894647183984813,0.7008555248222332,8,9,baixo_baixo,False,0.2517016571905127,0.1685573968783474,0.3744939964109778,0.8584354710646961,0.1074380165289256,0.0082644628099173,0.7780397069104757,0.6762910474012466,10,11,baixo_baixo,False,-0.04830510568597063,-0.0314503321233478,-0.011425011488005565,True
19958329000198,0.7651560131382281,0.731606872157975,0.8721272491798371,0.9721660588424256,0.125,0.0,0.9093257446361904,0.9744652189986908,8,8,hhi_alto,False,0.4425286727735404,0.3805874141928227,0.5565873035014908,0.9708960498999072,0.1,3.0839528461809905e-17,0.8138101396308277,0.9749885691113692,10,10,hhi_alto,False,-0.3226273403646877,-0.3510194579651523,-0.09551560500536271,True
20067146000161,0.0844821963073289,0.0597384718832027,0.1466849908723743,0.4876492829834811,0.0269559500328731,0.0006574621959237,0.772622794692384,0.6074636556011045,38,39,baixo_baixo,False,0.0844821963073289,0.0597384718832027,0.1466849908723743,0.4876492829834811,0.0269559500328731,0.0006574621959237,0.7716640924245975,0.60945338801041,38,39,baixo_baixo,False,0.0,0.0,-0.0009587022677864931,True
20080606000191,0.511909589971055,0.4508982887174368,0.6722610442855429,0.9688841700186992,0.1111111111111111,0.0,0.9065962560298932,0.9649596894661596,9,9,hhi_alto,False,0.2477019590265897,0.179311228029007,0.3757224695606416,0.9253734814940472,0.0833333333333333,1.5139404881252137e-17,0.8109529604229782,0.9405719782559842,12,12,baixo_baixo,False,-0.26420763094446525,-0.2715870606884298,-0.09564329560691509,False
20129840000166,0.7507195188557262,0.7393885878946228,0.8640146454926302,0.9499827982933868,0.068359375,0.0260120738636363,0.95266178256204,0.9870182595943292,23,32,critico,False,0.6800903123383698,0.6667607420191352,0.819197440929162,0.9432577882152636,0.0664718772826881,0.0275748721694667,0.9498247917215744,0.9834149584161908,25,37,critico,False,-0.07062920651735638,-0.07262784587548765,-0.0028369908404656252,True
20260121000180,0.1819310744235773,0.1578702236713295,0.3099073020957466,0.7621860367381842,0.0299488677867056,0.0014179521333734,0.8505528905728473,0.4518946218992089,35,37,baixo_baixo,False,0.135565571727668,0.1149837996259458,0.2461435272335944,0.6806281105556707,0.0245746691871455,0.0013502565487442,0.8482839721817073,0.4738315160257992,43,46,baixo_baixo,False,-0.046365502695909305,-0.04288642404538369,-0.0022689183911400734,True
20266755000140,0.1725149291778365,0.1449320934837643,0.3149630871391732,0.7199173308039009,0.1792039129701468,0.151844043402485,0.8788394549148953,0.7406628742067658,31,154,baixo_baixo,False,0.162222160151795,0.1375816354503772,0.2867776492005044,0.7100645749852922,0.1547153137230147,0.1298539994207505,0.8782768034193881,0.7281104957002765,35,178,baixo_baixo,False,-0.01029276902604151,-0.007350458033387103,-0.0005626514955072714,True
20267427000168,0.0568281577214355,0.0451840609031816,0.1281298928603345,0.3839522661394531,0.0152606310013717,0.0031033548408948,0.8552971389785794,0.6919061653215688,82,108,baixo_baixo,False,0.0444600934920131,0.0341854708413896,0.1049668573522609,0.3154891149950476,0.0142332415059687,0.0036335989415168,0.8500161603622166,0.6795263259934028,94,132,baixo_baixo,False,-0.012368064229422396,-0.010998590061791998,-0.005280978616362786,True
